DATE,AAPL,META,MSFT,GOOG,AMZN,MKT,SMB,HML,RF,WINDOW,LAAPL,LMETA,LMSFT,LGOOG,LAMZN,RAAPL,RMETA,RMSFT,RGOOG,RAMZN,ERAAPL,ERMETA,ERMSFT,ERGOOG,ERAMZN
01/04/2021,121.20549,298.660004,236.555252,106.887497,158.050003,1.27,0.29,0,0,0,2.083522292,2.475177067,2.373932595,2.028926907,2.198794508,0.301164765,0.604753066,1.195451101,1.427407164,0.929297957,0.301164765,0.604753066,1.195451101,1.427407164,0.929297957
05/04/2021,124.063164,308.910004,243.114563,111.277496,161.336502,1.27,-0.59,-0.71,0,1,2.093642853,2.489831973,2.385810975,2.046407344,2.207732637,1.012056121,1.465490651,1.187837995,1.748043721,0.893812818,1.012056121,1.465490651,1.187837995,1.748043721,0.893812818
06/04/2021,124.368645,306.26001,241.933502,111.237503,161.190994,0.01,-0.31,0.1,0,1,2.094710903,2.486090292,2.383696012,2.046251231,2.207340773,0.106804986,-0.374168072,-0.211496273,-0.015611298,-0.039186318,0.106804986,-0.374168072,-0.211496273,-0.015611298,-0.039186318
07/04/2021,126.033997,313.089996,243.924698,112.484001,163.969498,-0.12,-1.61,0.32,0,1,2.10048771,2.495669191,2.387255776,2.051090756,2.214763067,0.577680684,0.957889869,0.355976405,0.48395241,0.742229364,0.577680684,0.957889869,0.355976405,0.48395241,0.742229364
08/04/2021,128.45813,313.019989,247.194595,113.272003,164.964996,0.62,0.59,-1.17,0,1,2.108761596,2.495572072,2.393038971,2.05412258,2.217391801,0.827388604,-0.009711921,0.578319455,0.303182466,0.262873378,0.827388604,-0.009711921,0.578319455,0.303182466,0.262873378
09/04/2021,131.059601,312.459991,249.732452,114.293999,168.610001,0.65,-0.64,0.13,0,1,2.117468841,2.494794416,2.397474981,2.058023428,2.226883331,0.870724587,-0.077765593,0.44360108,0.390084814,0.949153013,0.870724587,-0.077765593,0.44360108,0.390084814,0.949153013
12/04/2021,129.325272,311.540009,249.791031,112.739502,168.969498,-0.05,-0.62,0.59,0,1,2.111683401,2.493513828,2.397576841,2.052076112,2.227808314,-0.578544095,-0.128058781,0.010185922,-0.594731629,0.092498284,-0.578544095,-0.128058781,0.010185922,-0.594731629,0.092498284
13/04/2021,132.468719,309.76001,252.309357,113.363503,170,0.41,-0.28,-1.61,0,1,2.122113337,2.49102535,2.401933357,2.054473257,2.230448921,1.042993612,-0.248847846,0.435651628,0.239714531,0.264060757,1.042993612,-0.248847846,0.435651628,0.239714531,0.264060757
14/04/2021,130.103729,302.820007,249.478668,112.741997,166.649994,-0.35,0.79,1.42,0,1,2.114289744,2.481184565,2.397033417,2.052085723,2.221805302,-0.782359224,-0.984078449,-0.489994018,-0.238753419,-0.864361902,-0.782359224,-0.984078449,-0.489994018,-0.238753419,-0.864361902
15/04/2021,132.537689,307.820007,253.295212,114.833,168.954498,1.04,-0.44,-1.19,0,1,2.122339394,2.488296844,2.40362698,2.060066711,2.227769758,0.804964935,0.711227856,0.659356384,0.798098766,0.596445593,0.804964935,0.711227856,0.659356384,0.798098766,0.596445593
16/04/2021,132.202682,306.179993,254.505493,114.888,169.972,0.27,-0.35,0.66,0,1,2.121240266,2.485976809,2.40569716,2.060274669,2.230377385,-0.109912794,-0.232003493,0.20701797,0.020795832,0.260762634,-0.109912794,-0.232003493,0.20701797,0.020795832,0.260762634
19/04/2021,132.872757,302.23999,252.553345,115.120003,168.600494,-0.73,-0.78,0.78,0,1,2.123435946,2.480351926,2.402353125,2.061150792,2.226858843,0.219568056,-0.562488258,-0.334403517,0.087612305,-0.351854186,0.219568056,-0.562488258,-0.334403517,0.087612305,-0.351854186
20/04/2021,131.167984,302.649994,252.084808,114.681503,166.734497,-0.94,-1.19,-1.57,0,1,2.117827844,2.48094067,2.401546674,2.059493376,2.222025464,-0.560810269,0.058874343,-0.080645148,-0.165741613,-0.483337908,-0.560810269,0.058874343,-0.080645148,-0.165741613,-0.483337908
21/04/2021,131.552292,301.470001,254.349335,114.664497,168.100998,1.11,1.39,0.1,0,1,2.119098419,2.479244102,2.405430606,2.05942897,2.225570292,0.127057542,-0.169656725,0.388393298,-0.006440585,0.354482812,0.127057542,-0.169656725,0.388393298,-0.006440585,0.354482812
22/04/2021,130.01503,296.519989,251.020889,113.396004,165.451996,-0.77,0.65,-0.77,0,1,2.113993561,2.472053975,2.399709863,2.054597751,2.218672011,-0.510485855,-0.719012705,-0.572074319,-0.483121969,-0.689828099,-0.510485855,-0.719012705,-0.572074319,-0.483121969,-0.689828099
23/04/2021,132.360321,301.130005,254.905731,115.764999,167.044006,1.26,0.75,0.7,0,1,2.121757812,2.478754031,2.4063796,2.063577272,2.222830897,0.776425121,0.670005602,0.666973643,0.897952178,0.415888575,0.776425121,0.670005602,0.666973643,0.897952178,0.415888575
26/04/2021,132.754471,303.040009,255.296112,116.336998,170.449997,0.43,0.87,-0.5,0,1,2.123049156,2.48149997,2.407044201,2.065717853,2.231596998,0.129134474,0.274593886,0.066460108,0.214058057,0.876610135,0.129134474,0.274593886,0.066460108,0.214058057,0.876610135
27/04/2021,132.429321,303.570007,255.70607,115.356003,170.871506,-0.03,-0.16,0.85,0,1,2.121984152,2.482258861,2.407741038,2.0620402,2.232669647,-0.106500417,0.075889042,0.069683669,-0.367765327,0.107264924,-0.106500417,0.075889042,0.069683669,-0.367765327,0.107264924
28/04/2021,131.631104,307.100006,248.473282,118.995499,172.925003,-0.06,0.2,0.19,0,1,2.119358524,2.487279825,2.395279696,2.075530535,2.237857792,-0.262562854,0.502096429,-1.246134104,1.349033488,0.518814472,-0.262562854,0.502096429,-1.246134104,1.349033488,0.518814472
29/04/2021,131.532593,329.51001,246.472305,121.494499,173.565506,0.39,-1.14,1.08,0,1,2.119033382,2.517868612,2.391768127,2.084556614,2.239463419,-0.0325142,3.058878739,-0.351156987,0.902607996,0.160562687,-0.0325142,3.058878739,-0.351156987,0.902607996,0.160562687
30/04/2021,129.542068,325.079987,246.150208,120.505997,173.371002,-0.83,-0.43,-0.32,0,1,2.112410826,2.511990234,2.391200207,2.08100866,2.238976459,-0.662255595,-0.587837861,-0.056791952,-0.354795431,-0.048695955,-0.662255595,-0.587837861,-0.056791952,-0.354795431,-0.048695955
03/05/2021,130.606277,322.579987,245.837845,119.758499,169.324493,0.17,0.44,1.71,0,1,2.11596405,2.50863742,2.39064874,2.078306344,2.228719784,0.355322402,-0.335281364,-0.055146683,-0.270231607,-1.025667531,0.355322402,-0.335281364,-0.055146683,-0.270231607,-1.025667531
04/05/2021,125.984741,318.359985,241.865173,117.712502,165.593506,-0.89,-0.75,2,0,1,2.100317947,2.502918476,2.383573337,2.070822591,2.219043301,-1.564610235,-0.571894451,-0.707540296,-0.748375331,-0.967648263,-1.564610235,-0.571894451,-0.707540296,-0.748375331,-0.967648263
05/05/2021,126.231079,315.019989,240.576721,117.836998,163.526993,-0.06,-0.47,1.34,0,1,2.101166294,2.498338112,2.381253601,2.07128167,2.213589451,0.084834701,-0.458036357,-0.231973604,0.045907914,-0.545385043,0.084834701,-0.458036357,-0.231973604,0.045907914,-0.545385043
06/05/2021,127.847183,320.019989,243.758759,119.067497,165.318497,0.48,-0.83,1.2,0,1,2.106691163,2.505177106,2.38696023,2.075793224,2.218321448,0.552486867,0.683899395,0.570662892,0.451155417,0.473199738,0.552486867,0.683899395,0.570662892,0.451155417,0.473199738
07/05/2021,128.528259,319.079987,246.423523,119.934502,164.580505,0.84,0.43,-0.1,0,1,2.108998625,2.503899566,2.391682162,2.078944136,2.216378391,0.23074616,-0.127754026,0.4721932,0.315091205,-0.194305764,0.23074616,-0.127754026,0.4721932,0.315091205,-0.194305764
10/05/2021,125.211632,305.970001,241.269745,117.083,159.524506,-1.36,-1.68,1.69,0,1,2.097644676,2.485678848,2.382502865,2.068493842,2.202827408,-1.135394863,-1.822071776,-0.917929698,-1.04502944,-1.355098217,-1.135394863,-1.822071776,-0.917929698,-1.04502944,-1.355098217
11/05/2021,124.283783,306.529999,240.342468,115.438004,161.195496,-0.63,0.96,-0.89,0,1,2.094414464,2.486472984,2.380830516,2.062348809,2.207352903,-0.323021213,0.079413587,-0.167234871,-0.614503286,0.45254945,-0.323021213,0.079413587,-0.167234871,-0.614503286,0.45254945
12/05/2021,121.184326,302.549988,233.285355,111.954002,157.597,-2.34,-1.33,0.71,0,1,2.083446452,2.48079714,2.367887476,2.049039623,2.197547946,-1.096801227,-0.567584375,-1.294304063,-1.330918607,-0.980495687,-1.096801227,-0.567584375,-1.294304063,-1.330918607,-0.980495687
13/05/2021,123.355919,305.26001,237.218994,113.098503,158.073502,1.02,0.26,1.14,0,1,2.091159993,2.484669914,2.37514946,2.053456857,2.198859075,0.771354138,0.387277407,0.726198395,0.441723369,0.131112882,0.771354138,0.387277407,0.726198395,0.441723369,0.131112882
14/05/2021,125.803879,315.940002,242.216522,115.807999,161.145004,1.81,0.98,-0.15,0,1,2.099694032,2.499604617,2.384203764,2.063738558,2.207216846,0.85340391,1.493470245,0.905430397,1.028170114,0.83577707,0.85340391,1.493470245,0.905430397,1.028170114,0.83577707
17/05/2021,124.639122,315.459991,239.317566,116.070503,163.519501,-0.24,0.6,0.83,0,1,2.095654381,2.498944287,2.378974577,2.064721866,2.213569553,-0.40396512,-0.066032997,-0.522918662,0.098330881,0.635270759,-0.40396512,-0.066032997,-0.522918662,0.098330881,0.635270759
18/05/2021,123.237457,309.959991,237.267776,115.171501,161.613998,-0.69,0.26,-0.94,0,1,2.090742728,2.49130564,2.375238759,2.061345027,2.208478974,-0.491165293,-0.763864698,-0.373581769,-0.337683957,-0.50905792,-0.491165293,-0.763864698,-0.373581769,-0.337683957,-0.50905792
19/05/2021,123.079536,313.589996,237.854767,115.435501,161.589996,-0.34,-0.37,-0.46,0,1,2.09018585,2.4963622,2.37631186,2.062339392,2.20841447,-0.055687777,0.505655997,0.107310034,0.099436524,-0.006450376,-0.055687777,0.505655997,0.107310034,0.099436524,-0.006450376
20/05/2021,125.665703,318.609985,241.142014,117.804497,162.384003,1.15,-0.11,-1.43,0,1,2.099216765,2.503259382,2.382272884,2.071161869,2.210543243,0.903091479,0.689718257,0.596102397,0.882247711,0.212877299,0.903091479,0.689718257,0.596102397,0.882247711,0.212877299
21/05/2021,123.809967,316.230011,239.860382,117.254997,160.154007,-0.04,0.22,0.98,0,1,2.092755608,2.500003083,2.379958521,2.06913136,2.204537809,-0.646115727,-0.325629899,-0.231436279,-0.203050937,-0.600543415,-0.646115727,-0.325629899,-0.231436279,-0.203050937,-0.600543415
24/05/2021,125.458412,324.630005,245.348907,120.333504,162.249496,0.99,-0.37,-0.69,0,1,2.098499786,2.511388658,2.389784128,2.080386563,2.210183356,0.574417828,1.138557529,0.982560659,1.125520324,0.564554737,0.574417828,1.138557529,0.982560659,1.125520324,0.564554737
25/05/2021,125.260979,327.790009,246.268555,120.453499,162.952499,-0.3,-0.62,-1.23,0,1,2.097815802,2.515595712,2.391408962,2.08081942,2.212061025,-0.068398443,0.420705375,0.162483454,0.043285701,0.187766867,-0.068398443,0.420705375,0.162483454,0.043285701,0.187766867
26/05/2021,125.211632,327.660004,246.043564,121.676498,163.257996,0.47,1.77,0.56,0,1,2.097644676,2.515423432,2.391012009,2.085206702,2.212874461,-0.017112554,-0.017227997,-0.039695288,0.438728155,0.081343612,-0.017112554,-0.017227997,-0.039695288,0.438728155,0.081343612
27/05/2021,123.661911,332.75,243.910721,120.125504,161.505493,0.28,0.8,0.95,0,1,2.092235954,2.522118064,2.38723089,2.079635223,2.208187298,-0.54087226,0.669463193,-0.378111928,-0.557147888,-0.46871634,-0.54087226,0.669463193,-0.378111928,-0.557147888,-0.46871634
28/05/2021,123.000565,328.730011,244.272705,120.578003,161.153503,0.04,-0.3,-0.3,0,1,2.089907106,2.516839354,2.387874942,2.081268087,2.20723975,-0.232884719,-0.527870988,0.06440517,0.163286404,-0.094754758,-0.232884719,-0.527870988,0.06440517,0.163286404,-0.094754758
01/06/2021,122.674835,329.130005,242.042068,121.490501,160.932495,0.03,1.12,1.46,0,1,2.088755483,2.517367476,2.383890855,2.084542323,2.206643744,-0.115162385,0.052812211,-0.39840868,0.327423615,-0.059600585,-0.115162385,0.052812211,-0.39840868,0.327423615,-0.059600585
02/06/2021,123.444748,329.149994,241.944275,121.064003,161.699493,0.12,-0.12,0.32,0,1,2.091472617,2.517393852,2.38371535,2.08301503,2.208708658,0.271713493,0.002637514,-0.017550479,-0.152729317,0.206491383,0.271713493,0.002637514,-0.017550479,-0.152729317,0.206491383
03/06/2021,121.944389,326.040009,240.388687,120.230499,159.350494,-0.53,-0.53,0.72,0,1,2.086161822,2.513270896,2.380914025,2.08001465,2.202353414,-0.531079544,-0.412295506,-0.280132473,-0.300038024,-0.635524404,-0.531079544,-0.412295506,-0.280132473,-0.300038024,-0.635524404
04/06/2021,124.26403,330.350006,245.358673,122.587997,160.311005,0.89,-0.36,-0.9,0,1,2.094345434,2.518974319,2.389801414,2.088447949,2.204963337,0.818361207,0.570342258,0.888738878,0.843329945,0.260992258,0.818361207,0.570342258,0.888738878,0.843329945,0.260992258
07/06/2021,124.273911,336.579987,248.313263,123.304497,159.900497,0.15,1.57,-0.96,0,1,2.094379966,2.527088289,2.394999917,2.090978916,2.203849814,0.003453206,0.811397028,0.519850273,0.253096686,-0.111352313,0.003453206,0.811397028,0.519850273,0.253096686,-0.111352313
08/06/2021,125.10305,333.679993,247.100174,124.142502,163.205505,0.19,1.15,-0.32,0,1,2.097267898,2.523330168,2.392873051,2.093920494,2.212734804,0.288793173,-0.375812159,-0.212686565,0.294157812,0.888499001,0.288793173,-0.375812159,-0.212686565,0.294157812,0.888499001
09/06/2021,125.488014,330.25,248.098068,124.57,164.057495,-0.3,-0.29,-0.84,0,1,2.098602246,2.518842826,2.394623382,2.095413464,2.214996076,0.133434824,-0.448734144,0.175033111,0.149297043,0.226127238,0.133434824,-0.448734144,0.175033111,0.149297043,0.226127238
10/06/2021,124.481194,332.459991,251.668991,126.080002,167.482498,0.4,-0.9,-2.05,0,1,2.095103745,2.521739389,2.400829708,2.100646207,2.22396943,-0.349850078,0.28965625,0.62063256,0.523274259,0.897335376,-0.349850078,0.28965625,0.62063256,0.523274259,0.897335376
11/06/2021,125.705177,331.26001,252.304932,125.696503,167.341507,0.37,0.67,0.18,0,1,2.099353164,2.520169011,2.40192574,2.099323195,2.223603676,0.424941856,-0.157037815,0.109603216,-0.132301168,-0.036575404,0.424941856,-0.157037815,0.109603216,-0.132301168,-0.036575404
14/06/2021,128.794754,336.769989,254.261581,126.351997,169.193497,0.15,-0.31,-1.62,0,1,2.109898174,2.527333383,2.405280743,2.10158211,2.228383667,1.054501004,0.71643721,0.335500302,0.2258915,0.477999107,1.054501004,0.71643721,0.335500302,0.2258915,0.477999107
15/06/2021,127.965599,336.75,252.764755,126.032997,169.156494,-0.3,-0.03,1.3,0,1,2.107093234,2.527307604,2.402716517,2.100484264,2.228288675,-0.280494,-0.002577834,-0.256422641,-0.109784668,-0.009499157,-0.280494,-0.002577834,-0.256422641,-0.109784668,-0.009499157
16/06/2021,128.468964,331.079987,251.805939,125.696503,170.762497,-0.45,0.44,0.2,0,1,2.108798222,2.519932929,2.401065969,2.099323195,2.232392497,0.170498797,-0.737467492,-0.16505477,-0.116106832,0.410382149,0.170498797,-0.737467492,-0.16505477,-0.116106832,0.410382149
17/06/2021,130.087845,336.51001,255.249771,126.371002,174.462006,0.01,-0.5,-3.59,0,1,2.114236719,2.526997987,2.406965361,2.101647429,2.241700862,0.543849745,0.706505803,0.589939213,0.232423368,0.930836506,0.543849745,0.706505803,0.589939213,0.232423368,0.930836506
18/06/2021,128.775024,329.660004,253.811584,125.567497,174.345001,-1.22,-0.43,-1.45,0,1,2.109831639,2.51806626,2.404511439,2.098877237,2.241409499,-0.440507985,-0.893172794,-0.245392165,-0.277019171,-0.029136243,-0.440507985,-0.893172794,-0.245392165,-0.277019171,-0.029136243
21/06/2021,130.591248,332.290009,256.94223,126.455002,172.697998,1.34,0.59,1.06,0,1,2.115914072,2.521517283,2.409835489,2.101936013,2.237287303,0.608243276,0.345102393,0.532404956,0.305877546,-0.412219631,0.608243276,0.345102393,0.532404956,0.305877546,-0.412219631
22/06/2021,132.249542,339.029999,259.759888,126.999496,175.272003,0.58,0.04,-0.43,0,1,2.121394177,2.530238128,2.414572088,2.103801997,2.24371255,0.548010444,0.872084487,0.473659932,0.186598467,0.642524674,0.548010444,0.872084487,0.473659932,0.186598467,0.642524674
23/06/2021,131.973145,340.589996,259.525085,126.461502,175.190994,0.01,0.55,-0.28,0,1,2.120485566,2.532231887,2.414179342,2.101958336,2.243511777,-0.090861036,0.199375911,-0.039274641,-0.184366177,-0.020077305,-0.090861036,0.199375911,-0.039274641,-0.184366177,-0.020077305
24/06/2021,131.686935,343.179993,260.914337,127.281998,172.453995,0.69,0.66,0.23,0,1,2.11954269,2.535521961,2.416497944,2.104766984,2.23667326,-0.09428767,0.329007357,0.231860188,0.280864832,-0.683851723,-0.09428767,0.329007357,0.231860188,0.280864832,-0.683851723
25/06/2021,131.390778,341.369995,259.280518,126.995003,170.072998,0.31,-0.7,0.43,0,1,2.118564884,2.533225346,2.413769886,2.103786633,2.230635367,-0.097780541,-0.229661526,-0.272805816,-0.098035133,-0.603789211,-0.097780541,-0.229661526,-0.272805816,-0.098035133,-0.603789211
28/06/2021,133.039215,355.640015,262.90033,126.819504,172.194504,0.22,-0.49,-1.59,0,1,2.123979674,2.55101062,2.419791131,2.10318605,2.236019286,0.541478944,1.778527411,0.602124557,-0.060058237,0.538391839,0.541478944,1.778527411,0.602124557,-0.060058237,0.538391839
29/06/2021,134.569183,351.890015,265.522339,126.018501,172.406998,0,-0.24,-0.29,0,1,2.128945616,2.546406944,2.424101065,2.100434309,2.23655489,0.496594206,-0.460367614,0.430993389,-0.275174096,0.053560407,0.496594206,-0.460367614,0.430993389,-0.275174096,0.053560407
30/06/2021,135.191055,347.709991,265.033142,125.316002,172.007996,0.07,-0.12,0.75,0,1,2.130947957,2.54121717,2.423300185,2.098006531,2.235548636,0.200234148,-0.5189774,-0.080087993,-0.242777836,-0.100625378,0.200234148,-0.5189774,-0.080087993,-0.242777836,-0.100625378
01/07/2021,135.49704,354.390015,265.717957,126.3685,171.648499,0.43,0.37,0.41,0,1,2.131929808,2.549481477,2.424420905,2.10163883,2.23464001,0.098185074,0.826430731,0.112071945,0.363229944,-0.090862604,0.098185074,0.826430731,0.112071945,0.363229944,-0.090862604
02/07/2021,138.152313,354.700012,271.636963,128.718994,175.548996,0.56,-1.33,-0.71,0,1,2.14035816,2.549861203,2.433988866,2.109642637,2.24439835,0.842835251,0.03797261,0.956796159,0.800380646,0.975833995,0.842835251,0.03797261,0.956796159,0.800380646,0.975833995
06/07/2021,140.185715,352.779999,271.646759,129.770996,183.787003,-0.28,-0.65,-1.99,0,1,2.146703761,2.547503955,2.434004528,2.113177638,2.264314796,0.63456006,-0.23572485,0.001566161,0.3535001,1.991644582,0.63456006,-0.23572485,0.001566161,0.3535001,1.991644582
07/07/2021,142.702759,350.48999,273.867615,130.077499,184.828995,0.09,-0.92,0.08,0,1,2.15443237,2.544675619,2.43754068,2.114202178,2.266770102,0.772860876,-0.282833564,0.353615186,0.102454027,0.245530625,0.772860876,-0.282833564,0.353615186,0.102454027,0.245530625
08/07/2021,141.389938,345.649994,271.411957,129.177002,186.570496,-0.86,0.15,-0.77,0,1,2.150418504,2.538636554,2.433628977,2.111185201,2.270842966,-0.401386576,-0.603906534,-0.391170322,-0.301697713,0.407286405,-0.401386576,-0.603906534,-0.391170322,-0.301697713,0.407286405
09/07/2021,143.235794,350.420013,271.920715,129.574493,185.966995,1.25,0.61,1.57,0,1,2.15605156,2.544588901,2.434442294,2.112519518,2.269435873,0.563305579,0.595234772,0.081331703,0.133431719,-0.140709265,0.563305579,0.595234772,0.081331703,0.133431719,-0.140709265
12/07/2021,142.633682,353.160004,271.314117,130.563995,185.927505,0.23,-0.17,0.56,0,1,2.154222093,2.547971513,2.433472392,2.11582343,2.269343641,-0.182946644,0.338261167,-0.096990199,0.330391196,-0.009223201,-0.182946644,0.338261167,-0.096990199,0.330391196,-0.009223201
13/07/2021,143.758926,352.089996,274.894867,130.994507,183.867996,-0.56,-1.13,-0.41,0,1,2.15763482,2.546653686,2.439166631,2.117253085,2.264506143,0.341272617,-0.131782751,0.569423898,0.142965458,-0.483749878,0.341272617,-0.131782751,0.569423898,0.142965458,-0.483749878
14/07/2021,147.223618,347.630005,276.391754,132.082504,184.084,-0.26,-1.16,0.34,0,1,2.167977486,2.541117255,2.441525082,2.120845294,2.265016043,1.034266669,-0.553643089,0.235845144,0.359220888,0.050989997,1.034266669,-0.553643089,0.235845144,0.359220888,0.050989997
15/07/2021,146.562271,344.459991,274.943756,131.266495,181.559998,-0.38,-0.35,0.79,0,1,2.166022186,2.537138786,2.439243861,2.118153889,2.259020169,-0.195530043,-0.397846876,-0.228122069,-0.26914045,-0.599587335,-0.195530043,-0.397846876,-0.228122069,-0.26914045,-0.599587335
16/07/2021,144.499252,341.160004,274.669861,131.845505,178.681503,-0.77,-0.23,-1.25,0,1,2.159865599,2.532958111,2.438811008,2.120065328,2.252079597,-0.615658685,-0.418067507,-0.043285353,0.191143888,-0.694057235,-0.615658685,-0.418067507,-0.043285353,0.191143888,-0.694057235
19/07/2021,140.610138,336.950012,271.010834,129.253998,177.479507,-1.41,0.31,-1.74,0,1,2.148016634,2.527565476,2.432986653,2.111443985,2.249148214,-1.18489645,-0.539263466,-0.582435504,-0.862134272,-0.293138326,-1.18489645,-0.539263466,-0.582435504,-0.862134272,-0.293138326
20/07/2021,144.26236,341.660004,273.270813,131.101501,178.6595,1.69,0.79,0.16,0,1,2.159153033,2.533594142,2.436593249,2.117607664,2.252026114,1.11363981,0.602866546,0.360659616,0.616367873,0.287790056,1.11363981,0.602866546,0.360659616,0.616367873,0.287790056
21/07/2021,143.522049,346.230011,275.305786,132.600494,179.259995,0.95,0.62,0.79,0,1,2.156918626,2.53936471,2.439815339,2.122545142,2.25348338,-0.22344066,0.577056791,0.322209004,0.493747801,0.145726574,-0.22344066,0.577056791,0.322209004,0.493747801,0.145726574
22/07/2021,144.903961,351.190002,279.943085,133.328506,181.901505,0.09,-1.33,-1.01,0,1,2.161080257,2.545542144,2.447069744,2.124923013,2.259836292,0.416163125,0.617743397,0.725440536,0.237787067,0.635291233,0.416163125,0.617743397,0.725440536,0.237787067,0.635291233
23/07/2021,146.641205,369.790009,283.396698,137.815994,182.832001,0.98,-0.09,-0.47,0,1,2.166256021,2.567955173,2.452394786,2.139299622,2.262052212,0.517576349,2.241302968,0.532504149,1.437660911,0.221592011,0.517576349,2.241302968,0.532504149,1.437660911,0.221592011
26/07/2021,147.065674,372.459991,282.790039,139.644501,184.990997,0.18,-0.09,1.33,0,1,2.167511318,2.571079628,2.451464108,2.145023838,2.267150593,0.125529694,0.312445524,-0.093067795,0.572421668,0.509838059,0.125529694,0.312445524,-0.093067795,0.572421668,0.509838059
27/07/2021,144.874359,367.809998,280.334473,136.796494,181.319504,-0.66,-0.66,0.59,0,1,2.160991527,2.56562353,2.447676507,2.136074967,2.258444522,-0.651979022,-0.545609816,-0.378760115,-0.894887162,-0.870607063,-0.651979022,-0.545609816,-0.378760115,-0.894887162,-0.870607063
28/07/2021,143.107483,373.279999,280.021423,136.3815,181.516006,0.27,1.41,-0.65,0,1,2.155662343,2.57203472,2.447191258,2.134755463,2.258914927,-0.532918409,0.641119001,-0.04852484,-0.131950411,0.047040458,-0.532918409,0.641119001,-0.04852484,-0.131950411,0.047040458
29/07/2021,143.758926,358.320007,280.295319,136.540497,179.996002,0.41,-0.01,0.94,0,1,2.15763482,2.554271058,2.447615845,2.135261479,2.255262859,0.197247623,-1.776366237,0.042458675,0.050601658,-0.365206812,0.197247623,-1.776366237,0.042458675,0.050601658,-0.365206812
30/07/2021,143.976105,356.299988,278.739777,135.220993,166.379501,-0.65,-0.07,-0.17,0,1,2.15829042,2.551815808,2.445198948,2.131044121,2.221099817,0.065560081,-0.24552502,-0.241689674,-0.421735846,-3.416304139,0.065560081,-0.24552502,-0.241689674,-0.421735846,-3.416304139
02/08/2021,143.640503,351.950012,278.651703,135.989502,166.574005,-0.12,-0.15,-0.41,0,1,2.157276917,2.546480984,2.445061702,2.133505383,2.221607228,-0.101350311,-0.533482338,-0.013724664,0.246126251,0.050741033,-0.101350311,-0.533482338,-0.013724664,0.246126251,0.050741033
03/08/2021,145.456696,351.23999,280.901886,136.279999,168.311996,0.73,-0.47,0.92,0,1,2.162733718,2.545603956,2.448554655,2.134432122,2.22611507,0.545680123,-0.087702823,0.349295348,0.092673833,0.450784252,0.545680123,-0.087702823,0.349295348,0.092673833,0.450784252
04/08/2021,145.052017,358.920013,280.305084,136.028503,167.735992,-0.39,-0.62,-1.56,0,1,2.161523772,2.554997675,2.447630975,2.133629919,2.224626261,-0.120994629,0.939371869,-0.092368031,-0.080220305,-0.148880882,-0.120994629,0.939371869,-0.092368031,-0.080220305,-0.148880882
05/08/2021,145.160614,362.970001,283.249878,136.940002,168.7995,0.74,1.14,-0.1,0,1,2.161848797,2.559870733,2.452169731,2.13653033,2.227371156,0.032502431,0.487305783,0.453875668,0.290041122,0.27448944,0.032502431,0.487305783,0.453875668,0.290041122,0.27448944
06/08/2021,144.468597,363.51001,283.191193,137.035995,167.246994,0.09,0.05,1.88,0,1,2.159773455,2.560516375,2.452079743,2.136834657,2.223358321,-0.207534133,0.064564191,-0.008998843,0.030432762,-0.401283512,-0.207534133,0.064564191,-0.008998843,0.030432762,-0.401283512
09/08/2021,144.419189,361.609985,282.085693,138.001999,167.093506,0.01,-0.36,-0.26,0,1,2.159624902,2.558240414,2.45038106,2.139885377,2.222959572,-0.014855333,-0.227596058,-0.169868315,0.305071983,-0.039874916,-0.014855333,-0.227596058,-0.169868315,0.305071983,-0.039874916
10/08/2021,143.934799,361.130005,280.236664,138.096497,166.033997,0.06,-0.01,1.82,0,1,2.158165806,2.557663574,2.447524954,2.140182662,2.220197023,-0.145909619,-0.057684008,-0.285610549,0.029728493,-0.276254863,-0.145909619,-0.057684008,-0.285610549,0.029728493,-0.276254863
11/08/2021,144.191818,359.959991,280.735596,137.689499,164.605499,0.19,-0.01,1.41,0,1,2.158940618,2.556254232,2.448297483,2.13890082,2.21644434,0.077481188,-0.140934162,0.077252829,-0.128184256,-0.375268331,0.077481188,-0.140934162,0.077252829,-0.128184256,-0.375268331
12/08/2021,147.187149,362.649994,283.533569,138.389496,165.175003,0.24,-0.59,-0.4,0,1,2.167869893,2.559487675,2.452604485,2.141103128,2.217944323,0.89292756,0.323344233,0.430700194,0.220230797,0.149998371,0.89292756,0.323344233,0.430700194,0.220230797,0.149998371
13/08/2021,147.39476,363.179993,286.507813,138.406006,164.698502,0,-0.85,-0.24,0,1,2.168482044,2.560121916,2.45713647,2.141154936,2.216689649,0.061215115,0.063424131,0.453198494,0.005180866,-0.125467427,0.061215115,0.063424131,0.453198494,0.005180866,-0.125467427
16/08/2021,149.391663,366.559998,288.219849,138.916,164.949493,-0.05,-0.86,0.05,0,1,2.174326362,2.564145069,2.459723886,2.14275227,2.217350985,0.584431749,0.402315355,0.258741674,0.159733324,0.06613359,0.584431749,0.402315355,0.258741674,0.159733324,0.06613359
17/08/2021,148.47229,358.450012,286.732849,137.300507,162.098007,-0.8,-0.45,-0.11,0,1,2.171645407,2.554428599,2.45747745,2.137672141,2.209777675,-0.268095474,-0.971647021,-0.22464364,-0.508012865,-0.757330979,-0.268095474,-0.971647021,-0.22464364,-0.508012865,-0.757330979
